date,rtrn,rf,excess_return
2011-04-15,0.0037176174222848246,1.6091028881458448e-06,0.0037160083193966786
2011-04-18,-0.011347747527344687,1.6091028881458448e-06,-0.011349356630232833
2011-04-19,0.005613808636714346,1.6091028881458448e-06,0.0056121995338262
2011-04-20,0.013766716418835756,1.6091028881458448e-06,0.01376510731594761
2011-04-25,0.003861370521622831,1.6091028881458448e-06,0.003859761418734685
2011-04-26,0.008646934424325181,1.6091028881458448e-06,0.008645325321437036
2011-04-27,0.00631945764325792,1.6091028881458448e-06,0.006317848540369774
2011-04-28,0.0034222034834296977,1.6091028881458448e-06,0.0034205943805415517
2011-04-29,0.0024582206798342554,1.6091028881458448e-06,0.0024566115769461094
2011-05-02,-0.0016136725546544994,2.0113096317137743e-06,-0.0016156838642862133
2011-05-03,-0.0036771506776478446,2.0113096317137743e-06,-0.0036791619872795583
2011-05-04,-0.0065789710980421745,2.0113096317137743e-06,-0.0065809824076738885
2011-05-05,-0.009014439348263181,2.0113096317137743e-06,-0.009016450657894895
2011-05-06,0.004219336767657289,2.0113096317137743e-06,0.004217325458025575
2011-05-09,0.00397895770669443,2.0113096317137743e-06,0.003976946397062716
2011-05-10,0.008536479472822656,2.0113096317137743e-06,0.008534468163190942
2011-05-11,-0.012226709210481523,2.0113096317137743e-06,-0.012228720520113237
2011-05-12,0.006395788899688171,2.0113096317137743e-06,0.006393777590056457
2011-05-13,-0.007840263106049683,2.0113096317137743e-06,-0.007842274415681397
2011-05-16,-0.0062867400113404415,2.0113096317137743e-06,-0.0062887513209721555
2011-05-17,-0.00011262318172367003,2.0113096317137743e-06,-0.0001146344913553838
2011-05-18,0.008858380825598644,2.0113096317137743e-06,0.00885636951596693
2011-05-19,0.0023044910585223732,2.0113096317137743e-06,0.0023024797488906596
2011-05-23,-0.019683829823455845,2.0113096317137743e-06,-0.019685841133087557
2011-05-24,-0.0007196833703941863,2.0113096317137743e-06,-0.0007216946800259001
2011-05-25,0.003253388660658274,2.0113096317137743e-06,0.0032513773510265604
2011-05-26,0.004446796594975488,2.0113096317137743e-06,0.004444785285343774
2011-05-27,0.004052690450623508,2.0113096317137743e-06,0.004050679140991794
2011-05-31,0.010282866955583891,2.0113096317137743e-06,0.010280855645952177
2011-06-01,-0.022755944349434287,6.034721152888221e-07,-0.022756547821549577
2011-06-02,-0.0011002562050856923,6.034721152888221e-07,-0.001100859677200981
2011-06-03,-0.009880485515012083,6.034721152888221e-07,-0.009881088987127373
2011-06-06,-0.010579458324382784,6.034721152888221e-07,-0.010580061796498074
2011-06-07,-0.0007945967839617651,6.034721152888221e-07,-0.000795200256077054
2011-06-08,-0.00411874999415307,6.034721152888221e-07,-0.004119353466268359
2011-06-09,0.007525248855984934,6.034721152888221e-07,0.007524645383869645
2011-06-10,-0.014166417104363838,6.034721152888221e-07,-0.014167020576479127
2011-06-13,0.0010185693899504855,6.034721152888221e-07,0.0010179659178351967
2011-06-14,0.012606680325867536,6.034721152888221e-07,0.012606076853752247
2011-06-15,-0.017867370850201958,6.034721152888221e-07,-0.017867974322317248
2011-06-16,0.0021625880835651756,6.034721152888221e-07,0.002161984611449887
2011-06-17,-0.0019264419867504046,6.034721152888221e-07,-0.0019270454588656933
2011-06-20,0.005181155367114165,6.034721152888221e-07,0.0051805518949988765
2011-06-21,0.013454861556140507,6.034721152888221e-07,0.013454258084025218
2011-06-22,-0.006043953154915016,6.034721152888221e-07,-0.006044556627030305
2011-06-23,-0.0027590196332081263,6.034721152888221e-07,-0.002759623105323415
2011-06-24,-0.011802634309388438,6.034721152888221e-07,-0.011803237781503727
2011-06-27,0.008950010675136788,6.034721152888221e-07,0.008949407203021498
2011-06-28,0.012890879343398609,6.034721152888221e-07,0.01289027587128332
2011-06-29,0.008681010189638627,6.034721152888221e-07,0.008680406717523338
2011-06-30,0.009440137099152146,6.034721152888221e-07,0.009439533627036856
2011-07-01,0.014555421797794565,3.7203047004723813e-06,0.014551701493094094
2011-07-05,-0.0007096834736177726,3.7203047004723813e-06,-0.000713403778318245
2011-07-06,0.0011203227701024332,3.7203047004723813e-06,0.0011166024654019609
2011-07-07,0.010507067276502191,3.7203047004723813e-06,0.01050334697180172
2011-07-08,-0.007228009302450822,3.7203047004723813e-06,-0.007231729607151295
2011-07-11,-0.018245119068330595,3.7203047004723813e-06,-0.018248839373031067
2011-07-12,-0.004328353632738313,3.7203047004723813e-06,-0.004332073937438786
2011-07-13,0.0033428331223763763,3.7203047004723813e-06,0.003339112817675904
2011-07-14,-0.00696416095965624,3.7203047004723813e-06,-0.006967881264356713
