IV_D_h1,IV_D_h2,IV_D_h3,IV_D_h6,IV_D_h9,IV_D_h12,date
0.00146776046008034,0.00358837329821915,0.00606567611364659,0.012852135643943,0.0196782829787965,0.0264073570855395,16-Aug-2004
0.00144776164308074,0.00348051912431626,0.00550284312167472,0.0125625791028645,0.0194638727350318,0.0263611785955383,17-Aug-2004
0.00119820575527839,0.00309148991020038,0.00521736024089725,0.012007263811146,0.0187406300930471,0.0255664059445019,18-Aug-2004
0.00145021308317175,0.00332752190096197,0.00526128487706648,0.012185187223262,0.0191668305367951,0.0261581482956261,19-Aug-2004
0.00124408722257056,0.00304716660715488,0.00498235018806039,0.0115466858996857,0.0182489067481379,0.0250860468158835,20-Aug-2004
0.00119813040328055,0.00295369612055191,0.00502976968628422,0.0115015800838858,0.0180337442526829,0.024615917522653,23-Aug-2004
0.00122102018398641,0.00276343516782141,0.00464407967227453,0.0104578929199369,0.0162524407229177,0.0220244419947327,24-Aug-2004
0.00111078659153179,0.0025357867737002,0.0044116521488284,0.0106137127647578,0.0173180909603462,0.0242063676232753,25-Aug-2004
0.00114595191482357,0.00263918766834622,0.00438123746609404,0.01064765333621,0.0170691693801557,0.0235551308594951,26-Aug-2004
0.0010728721887864,0.00247904431820563,0.00434499776503897,0.0104413817379835,0.0168769035590453,0.0234388239407245,27-Aug-2004
0.00117329063661893,0.00279009441215754,0.00459965612366839,0.0108367685910553,0.0174731310691864,0.0241441312962809,30-Aug-2004
0.00110190057683006,0.00266022200301725,0.00453426269200637,0.0107347121679591,0.0173343034994001,0.0240087682924267,31-Aug-2004
0.00113591521440517,0.00255074287488115,0.00425941821984634,0.00996709225632254,0.0163917162274776,0.0229728131631091,01-Sep-2004
0.00104922254947934,0.00238264691996277,0.00401604301393656,0.00963667331292071,0.0156000106801571,0.0216250327804729,02-Sep-2004
0.000896380626833833,0.00231659033491168,0.00407529300119553,0.00973191410431712,0.0153894269619589,0.0210483414409175,03-Sep-2004
0.000943022053574585,0.00236347410455761,0.00410162400636726,0.00948516546073242,0.0149790624494858,0.0204883185686805,07-Sep-2004
0.000913496910643177,0.00232791957682547,0.0040245386760627,0.00946261475677895,0.0145627901929303,0.0196278687352825,08-Sep-2004
0.000905738839672095,0.00225106803226169,0.00378308197208242,0.00900603263320695,0.0146799118279569,0.0203903411710246,09-Sep-2004
0.000886343062162401,0.0022394988862891,0.00372909624037821,0.00878796449598601,0.0143788847616049,0.0200075745371173,10-Sep-2004
0.000812088419551301,0.00209002465779669,0.00352289616937859,0.00832266049495895,0.0136321703958643,0.0189613574107473,13-Sep-2004
0.000840568435121557,0.00219577520716779,0.00361836558293332,0.00845680431604481,0.0134890754860267,0.0185263434209568,14-Sep-2004
0.00104842975431525,0.00232252058413991,0.00397712643750165,0.00896630468179804,0.0143164781789908,0.0196727359493428,15-Sep-2004
0.000988226542990141,0.00244373635336054,0.00395526821117525,0.0086704719917562,0.0140459633464641,0.0194250852944337,16-Sep-2004
0.000933425159309765,0.00229603547188094,0.00379387987297898,0.00859526003843246,0.0139497683788335,0.0193042767192345,17-Sep-2004
0.000995785801730606,0.00216426136750831,0.0039059751608587,0.00885986084846533,0.0145909294166556,0.0210982573823606,20-Sep-2004
0.000944749292179268,0.00226060103439983,0.00371355643686262,0.00836647487989462,0.013704048306829,0.0185697009003168,21-Sep-2004
0.00103743120501215,0.00237638886490078,0.00420623315456175,0.00923417973123134,0.0145000712937543,0.0184832380331837,22-Sep-2004
0.001017548228122,0.00240555176387768,0.00420709867304251,0.00926757564676103,0.0146494097770423,0.0194254921559457,23-Sep-2004
0.000962037365680158,0.00229889001994464,0.00377875115635905,0.00857490164179139,0.0140471625502353,0.019068684139412,24-Sep-2004
0.00101684382225442,0.00240274237258433,0.00413836776230502,0.00921068089570183,0.0142232991695903,0.0195261325410487,27-Sep-2004
0.000938907059434398,0.0021783208112294,0.00364440263782052,0.00849442014578794,0.0137294368999336,0.0190342876333382,28-Sep-2004
0.000857291362703433,0.00202309646511439,0.00345186010994288,0.00828873594705481,0.0133894144575173,0.0189367451929682,29-Sep-2004
0.000876533701960891,0.0020527680950159,0.00349577794075068,0.00817449972499411,0.0131717677392099,0.017944134561306,30-Sep-2004
0.000801585693360244,0.00188805136334925,0.00330532881836356,0.0076678334337027,0.0125380425771785,0.0171275064738196,01-Oct-2004
0.000890900221813356,0.00200788942738912,0.00333961302044414,0.00762211121758495,0.0120024704066064,0.015242332492143,04-Oct-2004
0.000905250747082627,0.00213276229088961,0.00358107327421397,0.00804740236927398,0.0125748886460077,0.0160594813941424,05-Oct-2004
0.000848355663488564,0.00202704296022587,0.00341622134387941,0.00778913217728266,0.0123971414530069,0.0160635433523824,06-Oct-2004
0.000950245867376709,0.00222179359789016,0.00366023726950413,0.00799649899989563,0.0127450764808589,0.0176001153117335,07-Oct-2004
0.00115172055829255,0.00244595425868408,0.00386545254744944,0.00838564798536849,0.0133934069484624,0.0188223553269344,08-Oct-2004
0.001089200524447,0.00245310528426387,0.00389494066985022,0.0084142336736748,0.013346755957049,0.0185697043579245,11-Oct-2004
0.00102668049060144,0.00246025630984365,0.00392442879225099,0.00844281936198111,0.0133001049656357,0.0183170533889146,12-Oct-2004
0.00101472437975029,0.0025518526365568,0.00408719729891929,0.00878256773526373,0.0137111682701551,0.0186708023571188,13-Oct-2004
0.00129383021830338,0.00292964919207776,0.00458214216619638,0.00943266111705713,0.0140302186247572,0.0186471503895009,14-Oct-2004
0.00109350465519738,0.00242960500876981,0.00400212649979953,0.00885794262129516,0.0138134240725559,0.0185842092535453,15-Oct-2004
0.00106990589246406,0.00230318788052668,0.00384871227742858,0.00854332812984926,0.013537274534878,0.0188228937911012,18-Oct-2004
0.00104612605128109,0.00254577482590378,0.00382673936751567,0.00902752804442171,0.0139558803817707,0.0187297259678068,19-Oct-2004
0.00107776735282977,0.00235849914039018,0.00388779244303261,0.00872496496867446,0.0136415889821858,0.0184945602234834,20-Oct-2004
0.000993138539799182,0.00221431935876287,0.00362506092479378,0.0083820532188762,0.013241996304447,0.0180586657056234,21-Oct-2004
0.0011393570373481,0.00243542017414143,0.00394988888456918,0.00878354242477907,0.0137238681154535,0.0185504674406694,22-Oct-2004
0.00133962988400794,0.00272851578050402,0.00429182567420777,0.00918591813160824,0.0140631435737239,0.0187321185943094,25-Oct-2004
0.00127346359318879,0.00269841534701797,0.00408556532457905,0.00861772826514208,0.0129337020302204,0.0172505001620403,26-Oct-2004
0.00119956682441088,0.00253235261289666,0.00374479101218989,0.00829445533829373,0.0127430025982922,0.0170289434936322,27-Oct-2004
0.00109566931339158,0.00241204230434161,0.00379955908959261,0.00823634285949925,0.0124953765672925,0.0167145837198216,28-Oct-2004
0.00123167231610461,0.00247053389027879,0.00391150785527311,0.00854853304080477,0.012895528467521,0.0168226742421759,29-Oct-2004
0.00126073275854895,0.00249284612953607,0.00392125210940623,0.00851627289710665,0.0132737434352607,0.0180555309173606,01-Nov-2004
0.00126010613278647,0.00249154360107156,0.00390979253253028,0.00846491986792852,0.0131073768974353,0.017691546326863,02-Nov-2004
0.000952519053853006,0.00202276721361191,0.0032707780226672,0.00749944219750697,0.0117468523572395,0.0162802347339795,03-Nov-2004
0.000892680349618038,0.00193380092608733,0.00312922297391004,0.00709679428466914,0.0113356964249673,0.0155955736379053,04-Nov-2004
0.000835710272006429,0.0018310394978138,0.00297995637446871,0.00677674319075645,0.0108333644879083,0.0150486803948224,05-Nov-2004
0.000930831839972487,0.00204679665447744,0.00321302331678668,0.00711063809010912,0.0111392342719414,0.0150972157609069,08-Nov-2004
0.000826258262111912,0.00186642400811889,0.00300195174294226,0.00684034652080982,0.0108502844872903,0.0148152277018757,09-Nov-2004
0.00076548405567002,0.00175848757588876,0.00284538165852277,0.00649412530279862,0.0105123806110859,0.0146506132458509,10-Nov-2004
0.000821113786181114,0.00179410740788052,0.00283342967486219,0.00638273028978965,0.0102017580138675,0.0140519243985632,11-Nov-2004
0.000876743516692208,0.00182972723987228,0.0028214776912016,0.00627133527678067,0.0098911354166491,0.0134532355512755,12-Nov-2004
0.000871114078633992,0.0017377260476149,0.00279075607476004,0.00606767403513152,0.00953981810760607,0.0131217455346336,15-Nov-2004
0.000774811936651369,0.00168213784464907,0.00279224971070469,0.00652022607596353,0.0101294831769218,0.0136094323675336,16-Nov-2004
0.000732337270920891,0.00158199133860851,0.00274873326907276,0.0063615077223451,0.010224107717379,0.0142149422728055,17-Nov-2004
0.000693657000151799,0.00168434056859779,0.00275411215794444,0.00617665185069904,0.00992118318321871,0.0137731703166104,18-Nov-2004
0.000799846719371706,0.00171164806316965,0.00297264258343435,0.00667899742238097,0.0102383474729197,0.0137638753745803,19-Nov-2004
0.000740263031260564,0.00158372610067518,0.00269006964600341,0.00606680961957428,0.00948234013489272,0.0129110846894133,22-Nov-2004
0.000705931445333726,0.00149149267644628,0.00261054299046605,0.00616169540554457,0.00955249038954786,0.0128729727104492,23-Nov-2004
0.000639898671718708,0.00151716471599844,0.00268346723128732,0.00630722557475948,0.00979627261554925,0.0132064179886008,24-Nov-2004
0.000728672024678068,0.00154944038651895,0.00270553087826616,0.00633371745936086,0.00994084032498656,0.0135228566709597,26-Nov-2004
0.00075647551122299,0.00165045959820065,0.00284823487919649,0.00632373778916036,0.00993003242188834,0.0135713348746081,29-Nov-2004
0.000728930293612918,0.00163782765069607,0.0027799666538311,0.00675154824795084,0.0108739103928555,0.0150400251379575,30-Nov-2004
0.000673257227425708,0.00148944023871367,0.00273575647554915,0.00627147434783577,0.0103716640030328,0.0146159582514919,01-Dec-2004
0.000659064523956906,0.00148446602335384,0.00271010429597105,0.00624122502076387,0.0101612096171673,0.0141761424277793,02-Dec-2004
0.000672301914061351,0.0015281077023755,0.00262186721696068,0.00614763885021933,0.0100766138857071,0.0140637338779454,03-Dec-2004
0.000729775458089269,0.00162538894864424,0.00270361116377348,0.00589805806890335,0.00860150282639935,0.0112420161630976,06-Dec-2004
0.000783880939534096,0.00166814645673282,0.00286423904824139,0.00652165422669684,0.00989723265915393,0.0132469223099736,07-Dec-2004
0.000742091648233588,0.00171498155825929,0.00283670942500474,0.00656573779354323,0.00995966307413768,0.0133148455614761,08-Dec-2004
0.000713683293173068,0.00170329146746063,0.0028490433056208,0.00648181406545526,0.00998342350754372,0.0134713421031399,09-Dec-2004
0.000677885440331001,0.00164269414044285,0.00276236242077392,0.00638703037163676,0.0102112855079012,0.0140491401698896,10-Dec-2004
0.000702531788199483,0.00168361572924024,0.00292903140967587,0.00614452634606957,0.00974581040219319,0.0133637169427157,13-Dec-2004
0.00070275066374056,0.0017231305167116,0.00297535133268235,0.00635610514388917,0.00937821018009008,0.0123906660421855,14-Dec-2004
0.000631358301336866,0.00156630577014229,0.00281484579065873,0.00624054983279697,0.00966674392991127,0.0130930995632757,15-Dec-2004
0.000648080494999532,0.00151996139828249,0.00275385152644426,0.00614611929458694,0.00972360786777971,0.0133021368311286,16-Dec-2004
0.000622880652492901,0.00147268367182087,0.00275270927738963,0.0065524365341225,0.0105629287546605,0.0140780550988068,17-Dec-2004
0.000641277726369502,0.0015297756055324,0.00273713526674599,0.00652390959405082,0.0106223022913198,0.0145773401686899,20-Dec-2004
0.000585809593756822,0.00144968500534329,0.00271905919202009,0.00652727555653475,0.0107331215285576,0.0144372291152996,21-Dec-2004
0.000523310098845969,0.00149189966940124,0.0026127721276898,0.00655310715155614,0.0106042566101573,0.0152429712208348,22-Dec-2004
0.00050024376270431,0.00147577188482686,0.00258208802462381,0.00633735853256668,0.0107049339534273,0.0154952758891513,23-Dec-2004
0.00064302580590664,0.00163521603105503,0.00283272747468618,0.00682032977336496,0.0106576602116495,0.0143888219595171,27-Dec-2004
